date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
08/07/17 05:00;ITPM2115;Eurdep;air;45.19;8.04;0.0;Italy;0;0;0;Verolengo;12.4;12.0
08/07/17 05:00;ITPM2116;Eurdep;air;44.83;8.63;0.0;Italy;0;0;0;Casal Cermelli;5.6;6.0
08/07/17 05:00;ITPM2117;Eurdep;air;45.07;7.69;0.0;Italy;0;0;0;Torino;11.0;11.0
08/07/17 05:00;ITPM2118;Eurdep;air;45.93;8.55;0.0;Italy;0;0;0;Verbania;12.5;13.0
08/07/17 05:00;ITPM2119;Eurdep;air;44.62;9.19;0.0;Italy;0;0;0;Carrega Ligure;11.7;12.0
08/07/17 05:00;ITPM2120;Eurdep;air;45.24;8.33;0.0;Italy;0;0;0;Tricerro;10.8;11.0
20/06/17 00:00;ITPM2121;Eurdep;air;45.56;8.06;0.0;Italy;0;0;0;Biella;0.0;0.0
08/07/17 05:00;ITPM2122;Eurdep;air;44.16;7.34;0.0;Italy;0;0;0;Entracque;14.0;14.0
08/07/17 05:00;ITPM2123;Eurdep;air;45.83;8.51;0.0;Italy;0;0;0;Nebbiuno;14.6;15.0
08/07/17 05:00;ITPM2124;Eurdep;air;45.06;6.71;0.0;Italy;0;0;0;Bardonecchia;13.8;14.0
